date,symbol,open,high,low,close,volume
2021-11-30,SPY,283.93,285.49,283.73,285.41,2431669
2021-12-01,SPY,291.36,291.75,288.96,289.11,1940878
2021-12-02,SPY,290.21,290.27,288.43,288.47,3295716
2021-12-03,SPY,294.32,295.69,290.46,291.95,3006767
2021-12-06,SPY,297.89,299.46,296.19,298.8,2540420
2021-12-07,SPY,304.93,305.32,302.04,303.08,7798166
2021-12-08,SPY,301.17,304.33,296.93,300.77,2418980
2021-12-09,SPY,304.03,304.5,301.54,301.57,2818740
2021-12-10,SPY,299.02,299.71,298.2,298.94,4171394
2021-12-13,SPY,296.38,300.09,294.45,295.91,4466184
2021-12-14,SPY,296.55,298.47,294.88,297.58,4694752
2021-12-15,SPY,292.21,294.93,291.74,294.02,3998060
2021-12-16,SPY,282.51,284.63,279.35,284.42,3368326
2021-12-17,SPY,282.82,282.99,280.45,280.77,1719595
2021-12-20,SPY,281.17,281.46,277.93,279.62,1526552
2021-12-21,SPY,288.79,290.53,284.38,286.14,2818097
2021-12-22,SPY,283.62,284.45,283.45,284.18,3865075
2021-12-23,SPY,288.14,291.51,283.02,286.5,694485
2021-12-24,SPY,285.31,286.25,283.96,285.92,2895405
2021-12-27,SPY,292.08,294.51,288.76,291.33,2342214
2021-12-28,SPY,296.98,297.02,296.2,296.53,3739089
2021-12-29,SPY,301.9,302.64,301.42,301.91,2219859
2021-12-30,SPY,294.41,294.54,293.93,294.21,2719949
2021-12-31,SPY,294.16,295.85,293.94,295.27,3530234
2022-01-03,SPY,298.22,299.56,296.95,298.78,1599485
2022-01-04,SPY,298.88,301.06,295.49,300.63,8272289
2022-01-05,SPY,305.06,306.41,302.54,303.66,3753372
2022-01-06,SPY,304.83,305.62,303.51,304.07,4187309
2022-01-07,SPY,302.27,302.37,300.76,300.83,2578021
2022-01-10,SPY,296.11,298.02,292.48,293.32,3096597
2022-01-11,SPY,293.78,297.9,286.71,290.63,2038473
2022-01-12,SPY,302.56,302.91,300.85,302.45,1349785
2022-01-13,SPY,299.8,300.84,299.62,300.4,2607895
2022-01-14,SPY,291.62,295.42,287.97,291.72,5846997
2022-01-17,SPY,295.81,296.49,294.96,295.07,3061005
2022-01-18,SPY,298.85,301.0,297.09,299.0,6223950
2022-01-19,SPY,301.97,304.93,301.97,304.93,1853282
2022-01-20,SPY,306.37,308.02,305.09,307.23,2507497
2022-01-21,SPY,311.54,313.39,309.28,311.28,2432042
2022-01-24,SPY,319.3,325.43,314.43,320.03,3612824
2022-01-25,SPY,315.41,316.64,314.87,316.61,4667656
2022-01-26,SPY,312.29,313.57,312.01,312.29,2973137
2022-01-27,SPY,307.68,308.05,306.35,307.32,2049857
2022-01-28,SPY,305.44,306.54,305.16,306.25,2472622
2022-01-31,SPY,311.23,315.24,307.26,312.98,2357524
2022-02-01,SPY,315.7,316.41,314.42,315.62,2961629
2022-02-02,SPY,319.58,319.83,317.89,318.09,2204237
2022-02-03,SPY,309.7,312.94,308.35,309.57,4208891
2022-02-04,SPY,305.78,307.6,304.92,306.5,1719348
2022-02-07,SPY,296.86,298.64,296.61,298.22,2765719
2022-02-08,SPY,303.21,304.54,301.06,303.61,4860722
2022-02-09,SPY,311.94,312.91,310.89,310.98,5737267
2022-02-10,SPY,314.74,315.43,313.91,314.77,4021562
2022-02-11,SPY,311.82,312.33,309.38,310.27,4861704
2022-02-14,SPY,317.83,318.56,316.99,317.32,1418846
2022-02-15,SPY,316.7,318.58,314.44,316.28,2835860
2022-02-16,SPY,312.87,314.12,310.64,310.67,3389079
2022-02-17,SPY,307.54,307.77,300.85,306.33,3350763
2022-02-18,SPY,304.34,306.17,303.23,304.51,6036469
2022-02-21,SPY,307.59,308.7,304.05,304.89,1192913
2022-02-22,SPY,302.28,305.35,301.06,304.3,3880621
2022-02-23,SPY,300.98,301.0,297.91,298.01,4082657
2022-02-24,SPY,305.08,305.17,302.32,303.58,6356753
2022-02-25,SPY,306.03,306.95,302.18,303.05,2264202
2022-02-28,SPY,299.6,302.72,298.44,299.95,5081095
2022-03-01,SPY,309.83,310.49,304.49,305.1,2904057
2022-03-02,SPY,297.92,300.14,297.81,299.84,1808285
2022-03-03,SPY,293.14,294.26,291.24,292.66,2514494
2022-03-04,SPY,299.56,299.65,296.23,298.39,1721907
2022-03-07,SPY,307.28,308.0,304.04,307.01,4990664
2022-03-08,SPY,306.57,307.06,304.18,305.03,2845332
2022-03-09,SPY,303.86,305.02,303.86,304.97,3032543
2022-03-10,SPY,300.67,301.11,298.7,299.88,2178310
2022-03-11,SPY,300.33,301.17,298.42,300.06,2721331
2022-03-14,SPY,297.01,300.74,292.58,298.06,2526335
2022-03-15,SPY,299.26,299.29,297.68,297.76,3136286
2022-03-16,SPY,300.0,301.36,299.55,299.73,2492371
2022-03-17,SPY,294.92,296.86,291.03,294.95,1715667
2022-03-18,SPY,293.01,297.43,289.35,293.49,3236446
2022-03-21,SPY,284.12,287.21,280.67,285.7,1412170
2022-03-22,SPY,280.51,288.03,280.29,284.32,7088874
2022-03-23,SPY,284.55,284.59,283.9,284.06,1921330
2022-03-24,SPY,283.46,287.22,282.84,285.18,2378984
2022-03-25,SPY,286.88,289.7,283.69,286.35,1103100
2022-03-28,SPY,291.9,292.39,287.48,290.37,2605965
2022-03-29,SPY,283.76,284.8,282.53,283.81,893494
2022-03-30,SPY,276.63,277.75,276.57,277.63,3725863
2022-03-31,SPY,278.22,280.96,277.67,279.97,2744706
2022-04-01,SPY,272.81,273.19,270.43,271.55,1844692
2022-04-04,SPY,272.3,272.44,272.21,272.43,1532233
2022-04-05,SPY,267.19,269.09,263.48,267.74,3895899
2022-04-06,SPY,274.52,277.88,271.43,274.19,2656385
2022-04-07,SPY,279.26,281.07,273.36,275.36,2739471
2022-04-08,SPY,275.83,276.33,274.14,274.59,2226155
2022-04-11,SPY,283.0,283.49,279.52,279.79,4139436
2022-04-12,SPY,275.93,278.16,274.83,275.46,8361418
2022-04-13,SPY,271.23,273.74,268.08,271.99,1763054
2022-04-14,SPY,266.86,268.98,265.57,266.98,5365191
2022-04-15,SPY,261.97,263.93,259.91,263.65,2380965
2022-04-18,SPY,265.15,265.43,263.61,264.03,7290255
2022-04-19,SPY,265.11,268.92,262.78,266.11,4762838
2022-04-20,SPY,271.81,272.52,268.22,270.08,4250018
2022-04-21,SPY,263.37,265.04,262.16,262.83,1104801
2022-04-22,SPY,261.97,263.85,260.71,262.28,8476230
2022-04-25,SPY,258.94,261.61,255.77,258.05,2373012
2022-04-26,SPY,255.95,258.9,255.54,257.39,3453516
2022-04-27,SPY,267.49,269.6,263.84,266.53,2500888
2022-04-28,SPY,267.14,268.94,266.48,267.83,6672966
2022-04-29,SPY,271.2,271.67,271.01,271.57,5656447
2022-05-02,SPY,280.43,281.22,279.47,279.7,2513351
2022-05-03,SPY,284.0,285.38,283.57,284.57,3308659
2022-05-04,SPY,283.95,284.37,282.36,282.8,3515739
2022-05-05,SPY,277.23,277.8,275.27,277.53,3389881
2022-05-06,SPY,278.0,278.24,275.87,277.54,1258783
2022-05-09,SPY,273.14,275.62,272.03,275.32,3809315
2022-05-10,SPY,269.5,269.75,268.7,269.16,5697831
2022-05-11,SPY,272.91,272.94,270.19,270.26,4887146
2022-05-12,SPY,273.21,273.55,271.39,271.48,3975476
2022-05-13,SPY,275.63,281.08,275.2,278.82,3480736
2022-05-16,SPY,274.14,280.47,272.14,277.44,6820076
2022-05-17,SPY,279.77,279.88,276.36,278.75,4682291
2022-05-18,SPY,275.29,276.54,275.2,276.1,1145151
2022-05-19,SPY,281.39,281.51,279.66,279.86,2096216
2022-05-20,SPY,279.45,281.64,277.19,279.48,2722775
2022-05-23,SPY,277.59,280.72,271.74,274.7,2123540
2022-05-24,SPY,274.67,274.86,274.53,274.78,4833335
2022-05-25,SPY,277.42,279.92,275.67,276.53,2712741
2022-05-26,SPY,275.28,280.6,272.97,277.73,4164321
2022-05-27,SPY,276.92,282.44,276.38,282.22,1284835
2022-05-30,SPY,273.36,276.24,271.69,276.23,3758344
2022-05-31,SPY,270.81,273.14,269.8,272.88,5338928
2022-06-01,SPY,275.33,277.71,272.1,275.63,6508614
2022-06-02,SPY,271.93,274.83,269.96,272.77,2341161
2022-06-03,SPY,272.31,274.42,271.98,273.89,2331679
2022-06-06,SPY,264.56,267.36,262.8,264.09,3311237
2022-06-07,SPY,276.55,276.82,274.71,274.98,2754342
2022-06-08,SPY,272.09,274.35,271.89,274.01,4925242
2022-06-09,SPY,278.37,281.8,277.78,279.05,4826587
2022-06-10,SPY,279.04,279.17,275.7,277.78,1987890
2022-06-13,SPY,277.81,279.91,277.57,279.65,2753553
2022-06-14,SPY,287.1,288.59,285.99,286.04,3610828
2022-06-15,SPY,291.7,292.33,290.63,291.19,1675483
2022-06-16,SPY,291.84,291.87,290.02,290.44,3675426
2022-06-17,SPY,288.7,291.22,288.58,290.0,3155430
2022-06-20,SPY,293.4,294.54,293.39,294.51,1914984
2022-06-21,SPY,305.97,306.53,304.65,304.96,2079263
2022-06-22,SPY,306.01,306.12,305.59,305.99,7528746
2022-06-23,SPY,312.66,315.24,311.91,315.13,7019551
2022-06-24,SPY,312.92,316.32,309.8,314.15,5404699
2022-06-27,SPY,319.08,323.56,317.54,318.79,3114515
2022-06-28,SPY,323.91,325.9,322.03,324.21,2478480
2022-06-29,SPY,321.72,322.9,321.39,322.38,5521725
2022-06-30,SPY,318.53,319.28,318.39,318.93,1373969
2022-07-01,SPY,325.58,326.62,319.15,324.57,1365839
2022-07-04,SPY,319.37,324.31,316.7,322.15,3918651
2022-07-05,SPY,318.1,320.84,314.85,317.98,961337
2022-07-06,SPY,313.56,315.48,313.22,314.88,2063772
2022-07-07,SPY,310.21,313.39,309.99,312.51,3211831
2022-07-08,SPY,320.17,321.27,313.0,316.68,2110539
2022-07-11,SPY,321.41,322.69,317.07,319.29,2371424
2022-07-12,SPY,324.72,326.7,320.71,322.87,1558315
2022-07-13,SPY,327.4,328.36,324.81,325.07,2469848
2022-07-14,SPY,321.81,322.45,321.6,322.34,4001731
2022-07-15,SPY,324.71,328.81,322.1,325.87,2160373
2022-07-18,SPY,331.66,334.91,329.79,331.82,2074669
2022-07-19,SPY,333.02,336.6,332.85,334.89,5191106
2022-07-20,SPY,337.66,338.53,337.02,337.32,2995611
2022-07-21,SPY,335.97,342.84,333.31,333.61,1702921
2022-07-22,SPY,336.06,336.58,334.59,334.83,5650900
2022-07-25,SPY,332.5,332.51,330.84,330.88,979373
2022-07-26,SPY,332.39,335.02,330.28,330.93,1186903
2022-07-27,SPY,324.72,326.64,322.74,322.95,3248103
2022-07-28,SPY,316.76,316.93,315.17,315.2,1844449
2022-07-29,SPY,313.95,314.81,313.74,314.46,3202704
2022-08-01,SPY,311.66,312.81,311.63,312.03,1978079
2022-08-02,SPY,313.55,313.58,311.72,312.68,1680631
2022-08-03,SPY,312.25,312.89,312.06,312.21,7334141
2022-08-04,SPY,308.89,312.88,308.12,312.5,2423274
2022-08-05,SPY,313.89,315.8,313.7,315.51,2357413
2022-08-08,SPY,315.91,319.2,311.46,313.48,1418678
2022-08-09,SPY,313.64,313.81,309.82,312.6,5601703
2022-08-10,SPY,322.35,322.43,319.15,319.58,1405842
2022-08-11,SPY,320.16,320.17,319.47,319.76,4217837
2022-08-12,SPY,321.27,321.39,317.46,319.06,8674181
2022-08-15,SPY,320.31,321.38,317.1,319.61,5793994
2022-08-16,SPY,317.0,319.32,316.7,319.0,2139015
2022-08-17,SPY,314.3,318.2,312.19,315.76,7645079
2022-08-18,SPY,311.73,313.58,309.12,311.19,2365469
2022-08-19,SPY,305.51,307.83,305.49,307.79,1556993
2022-08-22,SPY,310.91,312.98,310.06,311.97,1248223
2022-08-23,SPY,309.08,310.11,308.8,309.18,3901904
2022-08-24,SPY,307.76,309.05,304.73,308.61,4153292
2022-08-25,SPY,311.85,312.54,311.61,312.01,3626252
2022-08-26,SPY,311.68,314.63,310.8,310.86,2403032
2022-08-29,SPY,316.8,318.09,313.44,313.97,3955730
2022-08-30,SPY,306.58,306.9,306.55,306.87,2707383
2022-08-31,SPY,305.74,309.66,305.02,306.42,9493261
2022-09-01,SPY,302.84,307.33,301.85,306.93,5084104
2022-09-02,SPY,306.52,310.25,305.99,307.19,5788681
2022-09-05,SPY,299.79,299.98,299.44,299.73,2307250
2022-09-06,SPY,304.76,305.57,304.16,305.29,5469505
2022-09-07,SPY,302.62,303.28,301.38,301.53,3625664
2022-09-08,SPY,302.07,307.03,299.16,303.19,1494025
2022-09-09,SPY,304.16,306.21,297.11,303.38,2522009
2022-09-12,SPY,308.22,311.52,305.32,308.1,4192740
2022-09-13,SPY,320.57,321.98,317.4,318.37,5847284
2022-09-14,SPY,311.51,314.4,310.27,312.36,1664732
2022-09-15,SPY,306.99,310.85,306.31,309.48,6153349
2022-09-16,SPY,309.91,315.68,307.09,310.51,7568552
2022-09-19,SPY,306.84,313.25,300.39,305.52,5578015
2022-09-20,SPY,310.6,311.71,308.73,309.25,3629745
2022-09-21,SPY,314.21,314.39,312.86,313.32,1731702
2022-09-22,SPY,315.92,317.98,312.71,316.11,3568219
2022-09-23,SPY,316.04,317.42,315.65,317.39,4199072
2022-09-26,SPY,322.79,325.51,320.87,324.07,2896926
2022-09-27,SPY,321.86,322.04,317.53,318.61,4764796
2022-09-28,SPY,319.05,321.17,317.75,319.08,3684973
2022-09-29,SPY,315.35,316.16,311.13,315.71,1376489
2022-09-30,SPY,318.95,320.09,315.5,320.08,2732714
2022-10-03,SPY,309.13,313.65,309.08,311.44,3893786
2022-10-04,SPY,311.19,317.81,308.55,311.46,4244314
2022-10-05,SPY,312.92,314.6,308.99,313.18,4644045
2022-10-06,SPY,308.87,309.03,308.81,308.89,6907250
2022-10-07,SPY,305.25,308.23,302.59,306.14,3243387
2022-10-10,SPY,307.18,307.68,304.19,306.37,1798467
2022-10-11,SPY,310.56,312.84,310.24,310.91,1434112
2022-10-12,SPY,307.55,308.91,304.71,306.25,1254086
2022-10-13,SPY,302.66,304.8,300.52,302.46,6601842
2022-10-14,SPY,307.39,307.84,306.8,307.71,4983551
2022-10-17,SPY,305.11,307.46,303.06,306.61,1834816
2022-10-18,SPY,303.41,304.34,301.09,303.18,2391047
2022-10-19,SPY,305.99,307.15,305.54,306.65,939708
2022-10-20,SPY,305.6,307.85,301.6,304.56,8924710
2022-10-21,SPY,310.64,314.22,307.24,309.4,1547833
2022-10-24,SPY,309.09,309.17,305.46,306.48,3353791
2022-10-25,SPY,304.37,307.18,302.62,305.9,10233438
2022-10-26,SPY,307.55,311.05,306.51,310.39,1621557
2022-10-27,SPY,311.21,311.21,309.48,309.49,3157474
2022-10-28,SPY,313.44,316.66,311.7,313.15,5012242
2022-10-31,SPY,314.22,315.29,311.76,313.0,3743804
2022-11-01,SPY,324.6,324.73,321.57,322.46,3614340
2022-11-02,SPY,331.21,331.42,329.5,330.21,3371849
2022-11-03,SPY,321.72,324.99,320.54,323.8,3890223
2022-11-04,SPY,326.13,327.19,325.63,326.5,2417841
2022-11-07,SPY,320.49,322.96,320.2,322.66,2706594
2022-11-08,SPY,322.09,327.6,319.39,323.75,6654961
2022-11-09,SPY,325.2,325.76,323.54,324.24,2435886
2022-11-10,SPY,319.77,321.83,317.95,319.27,3647744
2022-11-11,SPY,320.89,325.77,320.88,324.5,3470219
2022-11-14,SPY,326.12,328.87,323.61,325.65,2735106
2022-11-15,SPY,324.48,326.34,321.84,324.43,2887976
2022-11-16,SPY,322.0,323.36,321.26,322.46,4265270
2022-11-17,SPY,326.14,327.64,323.05,323.29,5022139
2022-11-18,SPY,327.32,328.0,325.37,325.43,6500493
2022-11-21,SPY,327.24,327.28,324.97,324.99,2984648
2022-11-22,SPY,311.43,311.79,310.03,311.34,5117683
2022-11-23,SPY,310.24,312.08,309.13,311.58,2094236
2022-11-24,SPY,306.6,307.41,303.76,304.99,3059967
2022-11-25,SPY,303.53,305.02,302.86,304.19,5695894
2022-11-28,SPY,295.99,298.92,295.79,297.93,2608241
2022-11-29,SPY,290.77,292.82,290.47,291.75,3387871
2022-11-30,SPY,299.58,300.0,297.23,297.3,4903959
2022-12-01,SPY,295.44,297.77,293.89,296.02,2437013
2022-12-02,SPY,294.54,297.15,293.55,294.41,4062508
2022-12-05,SPY,295.72,297.99,294.43,296.69,9191907
2022-12-06,SPY,293.85,296.97,289.47,295.19,5191282
2022-12-07,SPY,301.79,305.62,300.42,304.65,1260863
2022-12-08,SPY,304.14,307.96,301.14,303.55,4066342
2022-12-09,SPY,302.93,308.01,300.29,305.37,2999670
2022-12-12,SPY,310.61,312.59,308.78,309.97,3219416
2022-12-13,SPY,316.91,317.59,316.76,317.57,2880372
2022-12-14,SPY,315.63,317.1,312.93,314.2,3014138
2022-12-15,SPY,313.18,313.39,312.35,312.38,4771951
2022-12-16,SPY,319.79,320.37,317.6,318.51,2075457
2022-12-19,SPY,321.06,323.07,318.73,322.54,6913884
2022-12-20,SPY,328.21,328.31,326.01,327.91,6325638
2022-12-21,SPY,320.44,321.66,320.34,321.34,2442284
2022-12-22,SPY,330.27,331.26,326.43,328.96,3552486
2022-12-23,SPY,326.63,328.65,323.0,325.37,2811670
2022-12-26,SPY,327.01,327.12,326.07,326.47,8746133
2022-12-27,SPY,326.02,328.73,323.52,325.91,1259830
2022-12-28,SPY,321.4,321.78,321.38,321.77,2020457
2022-12-29,SPY,312.61,315.39,309.08,315.12,2189279
2022-12-30,SPY,305.97,307.25,305.85,307.03,6231267
2023-01-02,SPY,306.73,307.8,306.69,307.73,4629302
2023-01-03,SPY,301.03,301.86,300.26,300.85,1005163
2023-01-04,SPY,297.68,298.66,294.96,295.88,4098768
2023-01-05,SPY,294.54,295.59,294.11,295.06,9122408
2023-01-06,SPY,282.76,283.65,282.71,283.53,4810801
2023-01-09,SPY,287.66,287.83,286.91,286.98,5289895
2023-01-10,SPY,274.28,276.83,274.11,276.75,4125905
2023-01-11,SPY,277.87,278.66,275.42,276.57,9567594
2023-01-12,SPY,276.4,277.22,275.92,276.77,4548744
2023-01-13,SPY,278.73,279.79,278.67,279.14,3420532
2023-01-16,SPY,280.27,281.5,277.09,279.11,1484180
2023-01-17,SPY,285.94,288.81,285.02,287.7,1726991
2023-01-18,SPY,288.49,292.06,287.86,288.77,2466949
2023-01-19,SPY,293.46,294.47,291.43,293.48,1925549
2023-01-20,SPY,288.11,291.15,287.23,290.44,2652041
2023-01-23,SPY,291.31,291.91,290.8,291.12,2464868
2023-01-24,SPY,299.49,302.76,297.79,298.02,3814988
2023-01-25,SPY,295.91,297.42,295.57,297.1,3513696
2023-01-26,SPY,298.72,299.07,294.59,298.11,2631584
2023-01-27,SPY,303.03,306.17,297.65,302.65,2791891
2023-01-30,SPY,299.42,301.31,298.2,299.43,2969206
2023-01-31,SPY,289.23,290.67,288.24,289.87,3061594
2023-02-01,SPY,291.74,292.44,290.85,291.12,2029475
2023-02-02,SPY,295.31,295.98,294.17,295.59,3766810
2023-02-03,SPY,289.69,290.35,289.59,289.74,3337662
2023-02-06,SPY,293.42,293.47,292.26,292.8,1466577
2023-02-07,SPY,294.19,296.05,291.73,295.92,1051930
2023-02-08,SPY,283.13,286.98,279.0,285.98,3319125
2023-02-09,SPY,280.68,282.73,279.76,282.1,5877338
2023-02-10,SPY,278.33,280.57,278.33,280.57,4476612
2023-02-13,SPY,279.23,280.09,279.08,279.95,2366140
2023-02-14,SPY,276.48,277.38,274.95,276.97,2637815
2023-02-15,SPY,274.72,274.94,272.06,273.8,1518524
2023-02-16,SPY,282.56,283.86,279.32,280.8,3786726
2023-02-17,SPY,280.43,281.14,280.32,280.49,2671232
2023-02-20,SPY,277.16,278.48,275.05,277.71,3089506
2023-02-21,SPY,277.18,277.68,277.1,277.67,2500675
2023-02-22,SPY,279.81,280.59,278.64,280.05,5439072
2023-02-23,SPY,279.51,281.06,279.23,280.41,3115668
2023-02-24,SPY,279.21,281.49,278.36,279.68,2217547
2023-02-27,SPY,278.07,278.87,276.21,277.09,3413051
2023-02-28,SPY,274.96,275.46,273.23,274.48,6527787
2023-03-01,SPY,269.28,273.06,268.58,272.16,4436339
2023-03-02,SPY,276.28,277.11,273.23,273.68,3452687
2023-03-03,SPY,270.26,270.42,269.07,269.73,3967843
2023-03-06,SPY,273.0,276.17,267.85,271.46,2148660
2023-03-07,SPY,277.21,278.02,276.11,277.35,3301284
2023-03-08,SPY,280.2,280.53,278.84,278.84,5032713
2023-03-09,SPY,275.33,277.46,275.11,277.43,2579768
2023-03-10,SPY,270.73,272.51,270.66,272.17,1461320
2023-03-13,SPY,278.79,279.43,277.94,278.75,3250422
2023-03-14,SPY,273.09,274.61,271.96,274.0,3860227
2023-03-15,SPY,277.69,281.62,276.28,277.62,3090117
2023-03-16,SPY,281.0,282.23,278.2,280.42,2774789
2023-03-17,SPY,280.79,285.72,276.02,279.56,2103604
2023-03-20,SPY,278.1,279.04,277.46,278.6,5214120
2023-03-21,SPY,269.51,271.53,269.06,271.07,10278383
2023-03-22,SPY,273.41,274.39,272.09,272.55,4150754
2023-03-23,SPY,274.95,275.24,274.93,275.22,3055926
2023-03-24,SPY,270.2,270.89,270.18,270.86,3640455
2023-03-27,SPY,270.11,270.51,269.86,270.36,2477924
2023-03-28,SPY,270.78,271.29,270.15,270.65,2250547
2023-03-29,SPY,274.79,275.4,272.71,273.16,3157051
2023-03-30,SPY,275.57,275.72,272.97,273.31,4947299
2023-03-31,SPY,267.32,267.33,266.77,266.78,3985739
2023-04-03,SPY,264.86,264.91,262.81,264.79,2426708
2023-04-04,SPY,263.12,266.52,263.08,265.82,2767311
2023-04-05,SPY,268.36,272.3,265.89,269.3,1825123
2023-04-06,SPY,265.6,267.74,262.78,266.94,1878600
2023-04-07,SPY,276.01,277.11,273.99,275.84,1002660
2023-04-10,SPY,267.83,269.05,266.29,268.14,875088
2023-04-11,SPY,266.67,266.94,264.93,266.0,3539667
2023-04-12,SPY,265.79,265.85,265.76,265.8,3580039
2023-04-13,SPY,263.81,265.73,263.16,265.14,6452625
2023-04-14,SPY,262.64,264.19,257.35,260.37,1330855
2023-04-17,SPY,262.18,262.53,261.4,262.25,3116080
2023-04-18,SPY,265.83,267.48,262.05,263.84,3125570
2023-04-19,SPY,264.12,266.33,263.95,264.16,3722766
2023-04-20,SPY,266.16,268.53,263.11,265.61,4359004
2023-04-21,SPY,266.88,267.58,260.29,264.05,1431699
2023-04-24,SPY,258.9,258.98,257.74,257.78,1842617
2023-04-25,SPY,255.48,257.33,253.54,255.14,4495597
2023-04-26,SPY,256.28,256.54,252.93,255.87,4742518
2023-04-27,SPY,255.68,258.39,253.88,256.62,4685070
2023-04-28,SPY,255.46,257.78,252.97,256.91,3260224
2023-05-01,SPY,256.78,260.74,256.46,259.15,2240684
2023-05-02,SPY,257.42,257.76,256.71,257.02,2401643
2023-05-03,SPY,256.82,257.25,256.78,257.25,3818314
2023-05-04,SPY,258.29,260.99,258.02,259.59,3137650
2023-05-05,SPY,259.4,260.56,258.8,259.39,7804886
2023-05-08,SPY,252.89,254.9,252.7,254.68,5983665
2023-05-09,SPY,250.97,252.27,250.7,251.13,2727411
2023-05-10,SPY,256.56,257.52,253.27,254.39,1761580
2023-05-11,SPY,262.11,262.46,259.44,259.83,4815215
2023-05-12,SPY,264.74,265.2,263.97,264.54,2565284
2023-05-15,SPY,263.86,266.52,263.43,265.59,3487452
2023-05-16,SPY,261.66,262.37,260.65,260.93,2690794
2023-05-17,SPY,261.73,261.95,260.97,261.04,2528663
2023-05-18,SPY,266.29,270.03,264.78,267.29,2013958
2023-05-19,SPY,268.08,271.54,265.03,269.9,7096692
2023-05-22,SPY,270.16,270.82,267.57,269.19,8087664
2023-05-23,SPY,270.88,273.5,269.49,271.87,2411599
2023-05-24,SPY,267.91,269.36,264.68,266.83,3691425
2023-05-25,SPY,263.25,264.18,262.95,264.18,2403859
2023-05-26,SPY,260.97,264.17,257.79,260.01,3170685
2023-05-29,SPY,262.75,262.94,261.97,261.97,1158758
2023-05-30,SPY,266.01,267.82,264.08,264.91,1078781
2023-05-31,SPY,264.48,264.6,264.36,264.43,2800376
2023-06-01,SPY,261.86,261.91,261.1,261.1,1325388
2023-06-02,SPY,260.62,261.83,258.38,261.15,5431502
2023-06-05,SPY,259.35,259.46,259.22,259.38,2625976
2023-06-06,SPY,256.57,259.64,254.73,256.41,2393447
2023-06-07,SPY,257.64,258.27,257.31,257.84,13070845
2023-06-08,SPY,255.86,258.15,251.18,255.04,11003089
2023-06-09,SPY,250.8,250.85,248.44,249.17,5223472
2023-06-12,SPY,243.88,246.08,242.17,244.28,1788616
2023-06-13,SPY,239.22,239.42,238.41,238.52,5469621
2023-06-14,SPY,239.23,239.59,239.08,239.53,3958476
2023-06-15,SPY,240.99,241.45,239.69,240.19,3863759
2023-06-16,SPY,241.18,243.33,238.12,240.67,3127438
2023-06-19,SPY,241.47,243.73,240.7,242.91,3580053
2023-06-20,SPY,245.97,250.08,243.98,247.38,5140611
2023-06-21,SPY,246.21,249.02,242.15,245.3,2108263
2023-06-22,SPY,248.49,250.34,245.14,246.92,5521738
2023-06-23,SPY,239.31,242.14,238.73,241.19,2438512
2023-06-26,SPY,247.68,247.79,246.29,246.3,2822129
2023-06-27,SPY,242.81,244.14,241.74,241.83,2768353
2023-06-28,SPY,238.16,239.43,237.77,239.37,4700296
2023-06-29,SPY,236.44,237.65,236.01,237.35,1394726
2023-06-30,SPY,233.38,233.61,231.93,232.03,2609580
2023-07-03,SPY,230.16,233.27,229.47,232.26,1218335
2023-07-04,SPY,233.45,234.81,230.49,233.12,3418982
2023-07-05,SPY,231.25,232.84,231.17,232.58,1270383
2023-07-06,SPY,226.9,228.9,226.36,227.32,2316383
2023-07-07,SPY,235.96,236.76,233.75,234.2,6039246
2023-07-10,SPY,234.85,236.72,231.25,236.24,2402768
2023-07-11,SPY,244.5,248.16,240.14,245.69,1842756
2023-07-12,SPY,243.09,243.85,241.64,242.85,3945558
2023-07-13,SPY,247.02,247.74,245.73,246.46,2051744
2023-07-14,SPY,248.59,254.31,244.83,249.46,3840528
2023-07-17,SPY,249.79,250.37,247.03,248.5,5922389
2023-07-18,SPY,255.75,258.74,253.79,253.89,1526555
2023-07-19,SPY,252.09,254.64,249.51,252.47,3706748
2023-07-20,SPY,251.21,251.23,251.21,251.23,2327354
2023-07-21,SPY,237.84,240.73,235.44,238.27,5929463
2023-07-24,SPY,241.46,243.58,239.85,239.85,3511995
2023-07-25,SPY,236.18,237.13,233.55,235.2,3355702
2023-07-26,SPY,232.16,233.76,230.3,233.38,1799052
2023-07-27,SPY,230.23,231.29,229.12,229.9,8541400
2023-07-28,SPY,231.04,231.13,228.71,228.76,4230068
2023-07-31,SPY,230.68,230.83,230.37,230.39,1675821
2023-08-01,SPY,231.18,232.71,228.28,230.55,5676608
2023-08-02,SPY,234.65,237.31,231.74,233.12,5241447
2023-08-03,SPY,240.23,242.97,237.11,237.66,5667909
2023-08-04,SPY,236.84,239.51,235.29,236.46,3425691
2023-08-07,SPY,233.68,235.33,233.61,234.88,2507593
2023-08-08,SPY,239.07,239.28,238.27,238.37,3207109
2023-08-09,SPY,241.83,243.84,240.57,242.2,12888610
2023-08-10,SPY,244.47,246.04,243.64,245.01,2939147
2023-08-11,SPY,243.21,243.36,240.94,241.64,3366560
2023-08-14,SPY,244.58,244.93,242.28,243.29,1994988
2023-08-15,SPY,242.66,247.0,242.36,243.81,2713996
2023-08-16,SPY,247.45,247.92,247.32,247.78,13262333
2023-08-17,SPY,244.26,245.97,243.5,245.78,4537032
2023-08-18,SPY,240.39,240.63,239.35,239.76,4520074
2023-08-21,SPY,244.65,245.82,242.26,242.36,1770842
2023-08-22,SPY,232.99,234.16,232.85,233.18,2761401
